transaction_id,opportunity_name,product_id,store_id,quantity,selling_price,discount_amount,transaction_timestamp,payment_mode,sales_channel
TXN000955,Elite Accessories Order 2,P0012,S005,3,57913,3005,25-Jan-2026 07.36.27 AM,Card,Online
TXN000956,Royal Lifestyle Order 84,P0016,S004,5,4531,592,17-Jan-2026 08.44.28 AM,Net Banking,Store
TXN000957,Quick Furniture Order 60,P0002,S005,1,36309,2208,15-Feb-2026 04.47.11 AM,Net Banking,Online
TXN000958,Mega Appliances Order 49,P0008,S003,5,80097,3262,15-Mar-2026 08.26.59 PM,Card,Online
TXN000959,Prime Fashion Order 19,P0003,S004,3,114940,6717,02-Feb-2026 04.38.35 AM,Net Banking,Online
TXN000960,Quick Electronics Order 27,P0012,S004,3,2681,320,29-Jan-2026 07.35.59 AM,Card,Online
TXN000961,Elite Accessories Order 13,P0012,S002,4,50123,5405,07-Jan-2026 02.35.48 AM,Net Banking,Store
TXN000962,Quick Appliances Order 82,P0007,S005,1,18710,769,21-Jan-2026 10.39.32 PM,UPI,Store
TXN000963,Quick Appliances Order 22,P0016,S002,5,45485,3931,05-Mar-2026 04.17.24 PM,Net Banking,Store
TXN000964,Elite Fashion Order 96,P0013,S005,5,85167,5921,09-Jan-2026 12.42.59 PM,Net Banking,Online
TXN000965,Prime Groceries Order 78,P0018,S005,5,2176,314,27-Jan-2026 06.23.54 PM,Cash,Online
TXN000966,Value Furniture Order 70,P0008,S004,3,59503,4018,18-Mar-2026 12.44.05 PM,UPI,Online
TXN000967,Smart Mobile Order 64,P0005,S005,4,88025,9717,04-Jan-2026 02.06.40 AM,Card,Online
TXN000968,Quick Furniture Order 48,P0003,S002,2,114438,5761,30-Mar-2026 07.48.03 AM,UPI,Online
TXN000969,Smart Mobile Order 64,P0019,S003,3,45308,4990,08-Mar-2026 09.07.26 AM,Cash,Store
TXN000970,Fresh Furniture Order 53,P0012,S004,2,36656,3815,20-Jan-2026 08.26.49 PM,Card,Online
TXN000971,Prime Fashion Order 19,P0010,S004,4,50720,3515,29-Jan-2026 09.41.22 PM,Net Banking,Store
TXN000972,Mega Fashion Order 40,P0007,S001,1,14951,91,02-Feb-2026 08.22.15 PM,Net Banking,Online
TXN000973,Royal Furniture Order 57,P0014,S002,4,95374,999,01-Mar-2026 06.23.22 PM,UPI,Store
TXN000974,Fresh Mobile Order 31,P0006,S001,4,50440,3335,15-Feb-2026 06.18.14 PM,UPI,Online
TXN000975,Urban Furniture Order 7,P0004,S003,4,18305,2528,04-Mar-2026 10.51.55 PM,Card,Online
TXN000976,Quick Groceries Order 91,P0020,S001,3,15336,1140,21-Mar-2026 04.05.05 AM,Net Banking,Store
TXN000977,Metro Lifestyle Order 55,P0010,S004,2,84846,4306,05-Feb-2026 11.19.14 AM,Cash,Store
TXN000978,Global Appliances Order 88,P0003,S001,5,88488,7834,17-Mar-2026 06.58.40 PM,UPI,Online
TXN000979,Urban Electronics Order 62,P0020,S002,2,-100,557,02-Feb-2026 03.29.47 AM,Card,Store
TXN000980,Urban Groceries Order 8,P0002,S001,2,78915,7674,14-Jan-2026 11.26.16 PM,Net Banking,Online
TXN000981,Fresh Appliances Order 15,P0001,S003,1,52729,3811,13-Jan-2026 06.41.09 AM,UPI,Online
TXN000982,Royal Mobile Order 23,P0014,S003,4,89018,3551,14-Mar-2026 01.19.05 PM,Card,Store
TXN000983,Value Lifestyle Order 68,P0008,S003,5,57035,1205,15-Feb-2026 12.46.08 AM,UPI,Online
TXN000984,Urban Mobile Order 3,P0013,S004,1,81823,7557,14-Feb-2026 09.47.17 PM,Cash,Online
TXN000985,Quick Appliances Order 82,P0011,S001,5,51576,5018,11-Feb-2026 03.12.38 PM,UPI,Online
TXN000986,Mega Mobile Order 26,P0020,S002,3,83847,5228,05-Jan-2026 10.50.39 PM,Card,Store
TXN000987,Value Mobile Order 81,P0012,S005,2,62259,5066,25-Feb-2026 10.06.49 AM,Cash,Store
TXN000988,Royal Lifestyle Order 32,P0010,S004,5,3313,228,15-Feb-2026 03.04.16 AM,Cash,Online
TXN000989,Quick Groceries Order 34,P0001,S003,4,97033,3039,17-Jan-2026 02.10.05 PM,Card,Store
TXN000990,Mega Mobile Order 26,P0010,S003,3,72058,10582,22-Jan-2026 10.49.13 AM,Cash,Online
TXN000991,Metro Lifestyle Order 44,P0005,S004,2,38227,2303,03-Mar-2026 02.19.32 PM,UPI,Online
TXN000992,Value Furniture Order 70,P0003,S002,5,19819,986,11-Feb-2026 03.23.00 AM,Net Banking,Store
TXN000993,Smart Fashion Order 79,P0002,S001,1,84696,6279,25-Jan-2026 07.03.01 PM,Net Banking,Online
TXN000994,Fresh Electronics Order 75,P0004,S002,3,91372,11542,08-Feb-2026 03.54.58 PM,Cash,Store
TXN000995,Mega Groceries Order 10,P0014,S002,5,76648,2243,05-Feb-2026 08.31.11 AM,UPI,Store
TXN000996,Quick Electronics Order 5,P0017,S001,2,80363,10908,24-Feb-2026 01.29.44 AM,UPI,Online
TXN000997,Fresh Electronics Order 65,P0012,S004,5,81825,11220,16-Jan-2026 02.19.48 AM,Card,Store
TXN000998,Modern Accessories Order 20,P0017,S002,2,28096,3750,28-Jan-2026 07.34.05 PM,Card,Online
TXN000999,Quick Groceries Order 91,P0018,S002,3,76148,2796,15-Feb-2026 08.12.39 AM,Cash,Store
TXN001000,Quick Groceries Order 91,P0018,S001,2,30815,52,03-Mar-2026 06.16.31 AM,Cash,Store
